1,-10,4,-0.0861573,-0.270659
1,-10,6,-0.0907528,-0.020576
1,-10,5,-0.088127,0.227479
1,-10,3,-0.0848181,-0.0456952
1,-10,1,-0.083174,-0.0527341
1,-10,2,-0.0838549,0.0930033
1,-10,8,-0.0861309,0.123387
1,-10,9,-0.0786999,0.588252
1,-9,1,-0.0925357,-0.319212
1,-10,7,-0.08995,0.0454025
1,-9,2,-0.093126,0.288375
1,-10,10,-0.0722078,0.361471
1,-9,3,-0.0944219,0.0998076
1,-9,7,-0.0963427,0.0511802
1,-9,4,-0.0965025,0.200456
1,-9,8,-0.0881133,0.0289802
1,-9,6,-0.0999234,-1.91426
1,-9,5,-0.0992796,-0.120758
1,-9,9,-0.080119,-0.00598421
1,-8,4,-0.109525,-0.779918
1,-8,2,-0.104903,-0.0499936
1,-9,10,-0.0732123,0.101191
1,-8,3,-0.106823,0.552204
1,-8,1,-0.10363,0.0864282
1,-8,5,-0.112044,0.0883967
1,-8,7,-0.100153,-0.145251
1,-8,6,-0.108453,-0.0646713
1,-8,10,-0.0741464,0.116616
1,-8,8,-0.0898616,-0.05192
1,-8,9,-0.0812142,-0.048958
1,-7,1,-0.118581,-0.961617
1,-7,2,-0.119891,0.438055
1,-7,4,-0.126719,0.0835748
1,-7,5,-0.123489,0.189061
1,-7,3,-0.122624,0.109685
1,-7,6,-0.115564,-0.300694
1,-7,7,-0.102159,0.386411
1,-7,8,-0.0912953,-0.0175818
1,-7,9,-0.0825198,0.0357951
1,-6,1,-0.137368,-0.135463
1,-7,10,-0.0749639,-0.305151
1,-6,3,-0.144829,-0.146814
1,-6,2,-0.140215,0.774832
1,-6,4,-0.14323,-0.0831429
1,-6,7,-0.104361,-0.178918
1,-6,6,-0.118472,-0.0519481
1,-6,5,-0.135146,0.284744
1,-6,8,-0.0927968,-0.00557319
1,-6,9,-0.083321,0.00156333
1,-6,10,-0.0759293,0.0279079
1,-5,3,-0.170297,-0.213736
1,-5,1,-0.164933,-0.0871313
1,-5,2,-0.168603,0.785756
1,-5,5,-0.141347,-0.236034
1,-5,4,-0.160384,0.302826
1,-5,6,-0.121527,-1.37338
1,-5,7,-0.1058,-0.11516
1,-4,1,-0.203186,-0.205144
1,-5,9,-0.0844607,0.0987029
1,-5,10,-0.0763416,-0.411948
1,-5,8,-0.0941035,1.29996
1,-4,3,-0.194859,0.506277
1,-4,2,-0.208933,-0.509984
1,-4,4,-0.174527,0.162866
1,-4,5,-0.144717,0.126213
1,-4,7,-0.107909,0.11748
1,-4,6,-0.12349,0.0173885
1,-4,9,-0.0853462,0.534972
1,-4,8,-0.0948184,-18.2142
1,-4,10,-0.0770302,-2.30774
1,-3,3,-0.223086,0.194763
1,-3,1,-0.2684,2.27904
1,-3,2,-0.246732,0.181739
1,-3,5,-0.148805,-0.15445
1,-3,4,-0.178902,-0.406331
1,-3,8,-0.0961219,-0.0384493
1,-3,9,-0.0856796,-0.00731167
1,-3,6,-0.125255,-0.0417614
1,-3,7,-0.108877,-0.146752
1,-2,1,-0.332799,-1.28257
1,-3,10,-0.0776723,0.0505524
1,-2,2,-0.292765,0.0297509
1,-2,5,-0.149852,-0.0349264
1,-2,4,-0.184253,-0.032041
1,-2,3,-0.236726,1.1282
1,-2,7,-0.109422,-0.0180204
1,-2,6,-0.127603,0.0519395
1,-2,8,-0.0969087,0.00524902
1,-2,9,-0.0861001,-0.492065
1,-2,10,-0.0780707,-0.29853
1,-1,1,-0.358696,-0.116128
1,-1,2,-0.337711,-0.187335
1,-1,4,-0.188541,0.774696
1,-1,3,-0.237718,-0.518674
1,-1,5,-0.151089,-1.63981
1,-1,6,-0.12842,0.0477532
1,-1,7,-0.110071,0.308364
1,-1,8,-0.0973201,0.0234793
1,-1,9,-0.0863842,0.0406719
1,-1,10,-0.078256,0.0702678
1,0,1,-0.367,0.746266
1,0,2,-0.349857,0.377432
1,0,3,-0.24011,-0.0563808
1,0,4,-0.188906,-0.0855114
1,0,5,-0.151737,0.149894
1,0,6,-0.128759,-0.184325
1,0,7,-0.110281,-0.0234285
1,0,8,-0.0973974,-0.00724516
1,0,10,-0.0783199,-0.0353725
1,0,9,-0.0865267,-0.296877
1,1,1,-0.358696,-0.116128
1,1,2,-0.337711,-0.187335
1,1,3,-0.237718,-0.518678
1,1,5,-0.151089,-1.63981
1,1,4,-0.188541,0.774695
1,1,6,-0.12842,0.0477532
1,1,7,-0.110071,0.308366
1,1,8,-0.0973201,0.0234793
1,1,9,-0.0863842,0.0406719
1,1,10,-0.078256,0.0702678
1,2,1,-0.332799,-1.28259
1,2,2,-0.292765,0.0297509
1,2,3,-0.236726,1.12828
1,2,4,-0.184253,-0.0320412
1,2,5,-0.149852,-0.0349264
1,2,6,-0.127603,0.0519395
1,2,10,-0.0780707,-0.29853
1,2,8,-0.0969087,0.00524943
1,2,7,-0.109422,-0.0180204
1,2,9,-0.0861001,-0.492065
1,3,1,-0.2684,2.27904
1,3,2,-0.246732,0.18174
1,3,3,-0.223086,0.194763
1,3,4,-0.178902,-0.406244
1,3,6,-0.125255,-0.0417614
1,3,5,-0.148805,-0.15445
1,3,7,-0.108877,-0.146754
1,3,9,-0.0856796,-0.00731169
1,3,8,-0.0961219,-0.0384493
1,3,10,-0.0776723,0.0505524
1,4,1,-0.203186,-0.205144
1,4,2,-0.208933,-0.509984
1,4,3,-0.194859,0.506277
1,4,4,-0.174527,0.162866
1,4,6,-0.12349,0.0173884
1,4,5,-0.144717,0.126213
1,4,7,-0.107909,0.11748
1,4,8,-inf,-inf
1,5,1,-0.164933,-0.0871313
1,4,9,-0.0853462,0.534963
1,5,2,-0.168603,0.785726
1,4,10,-0.0770302,-2.31194
1,5,3,-0.170297,-0.213736
1,5,4,-0.160384,0.302826
1,5,5,-0.141347,-0.236034
1,5,8,-0.0941035,1.29996
1,5,6,-0.121527,-1.3725
1,5,7,-0.1058,-0.115161
1,5,9,-0.0844607,0.0987029
1,5,10,-0.0763416,-0.411949
1,6,1,-0.137368,-0.135463
1,6,4,-0.14323,-0.083071
1,6,3,-0.144829,-0.146814
1,6,2,-0.140215,0.774832
1,6,5,-0.135146,0.284742
1,6,6,-0.118472,-0.0519481
1,6,8,-0.0927968,-0.00557333
1,6,7,-0.104361,-0.178917
1,6,10,-0.0759293,0.0279079
1,6,9,-0.083321,0.00156333
1,7,2,-0.119891,0.43805
1,7,1,-0.118581,-0.961628
1,7,4,-0.126719,0.0835748
1,7,5,-0.123489,0.189059
1,7,3,-0.122624,0.109676
1,7,6,-0.115564,-0.300694
1,7,7,-0.102159,0.386337
1,7,9,-0.0825198,0.0357956
1,7,8,-0.0912953,-0.0175818
1,8,1,-0.10363,0.0864282
1,8,2,-0.104903,-0.0499936
1,7,10,-0.0749639,-0.305151
1,8,3,-0.106823,0.552204
1,8,4,-0.109525,-0.779918
1,8,6,-0.108453,-0.0646713
1,8,5,-0.112044,0.0883973
1,8,8,-0.0898616,-0.05192
1,8,7,-0.100153,-0.145251
1,8,10,-0.0741464,0.116616
1,9,1,-0.0925357,-0.319225
1,9,3,-0.0944219,0.0998076
1,9,2,-0.093126,0.288376
1,8,9,-0.0812142,-0.048958
1,9,4,-0.0965025,0.200261
1,9,5,-0.0992796,-0.120758
1,9,9,-0.080119,-0.00598419
1,9,7,-0.0963427,0.0511803
1,9,6,-0.0999234,-1.91434
1,9,8,-0.0881133,0.0289799
1,9,10,-0.0732123,0.101267
1,10,2,-0.0838549,0.0930033
1,10,4,-0.0861573,-0.270659
1,10,3,-0.0848181,-0.0456952
1,10,1,-0.083174,-0.0527343
1,10,5,-0.088127,0.227479
1,10,6,-0.0907528,-0.020576
1,10,8,-0.0861309,0.123387
1,10,10,-0.0722078,0.361471
1,10,7,-0.08995,0.0454024
1,10,9,-0.0786999,0.588419
2,-10,1,-0.0827396,0.0281293
2,-10,2,-0.083142,-0.043534
2,-10,5,-0.0873537,-0.0169215
2,-10,3,-0.0840563,-0.0891004
2,-10,4,-0.0855046,0.392789
2,-10,6,-0.087176,-0.108019
2,-10,8,-0.0819539,0.150053
2,-10,7,-0.0838379,0.0152235
2,-10,10,-0.0716435,-0.118206
2,-9,1,-0.0914016,0.0801565
2,-9,2,-0.092298,-0.123996
2,-10,9,-0.0780216,0.027612
2,-9,4,-0.0953226,-3.82442
2,-9,3,-0.0935874,-0.0676496
2,-9,5,-0.0965619,0.154037
2,-9,6,-0.0925256,0.104314
2,-9,9,-0.0791976,-0.0650864
2,-9,10,-0.072601,0.291941
2,-9,7,-0.0897018,0.363628
2,-9,8,-0.0867377,-0.00977962
2,-8,1,-0.102718,-0.412394
2,-8,2,-0.10352,-0.102619
2,-8,3,-0.105222,-0.0231433
2,-8,4,-0.107564,-0.255314
2,-8,5,-0.103466,-0.10602
2,-8,6,-0.0990294,0.251425
2,-8,7,-0.0966793,-0.0660049
2,-8,9,-0.0805284,-0.027247
2,-8,8,-0.0886281,0.081447
2,-7,1,-0.116271,-0.136927
2,-7,2,-0.118022,0.0306142
2,-8,10,-0.0734905,0.0629962
2,-7,3,-0.120615,0.0176595
2,-7,4,-0.117574,-0.512233
2,-7,5,-0.110674,-0.100992
2,-7,6,-0.107901,-0.00336832
2,-7,9,-0.0814138,-0.0271204
2,-7,8,-0.0902043,0.113801
2,-7,7,-0.100651,-0.0827061
2,-6,1,-0.135074,0.0402639
2,-6,2,-0.136868,1.14016
2,-7,10,-0.0743684,0.753666
2,-6,4,-0.125665,0.0881494
2,-6,3,-0.136029,0.00192585
2,-6,5,-0.120862,0.0373657
2,-6,6,-0.115748,0.0966765
2,-6,9,-0.0826416,4.26565
2,-6,8,-0.0914287,-0.203509
2,-6,7,-0.102266,-0.0765439
2,-6,10,-0.0749218,-0.0774132
2,-5,1,-0.15878,1.05184
2,-5,2,-0.160509,0.0107131
2,-5,4,-0.136449,0.18605
2,-5,5,-0.133795,0.0817511
2,-5,3,-0.145699,-0.0261813
2,-5,6,-0.118166,-0.134126
2,-5,7,-0.104324,0.234747
2,-5,8,-0.0925279,0.0416458
2,-5,10,-0.0758701,-0.167481
2,-5,9,-0.0832724,0.463886
2,-4,1,-0.194157,0.485021
2,-4,2,-0.173538,-0.650231
2,-4,4,-0.153737,0.00733209
2,-4,6,-0.120621,0.562904
2,-4,3,-0.155441,-1.0286
2,-4,5,-0.140279,1.06284
2,-4,7,-0.10509,0.851692
2,-4,8,-0.0939181,-0.016128
2,-4,10,-0.0763224,-0.0177032
2,-3,1,-0.211684,0.0632835
2,-4,9,-0.0838974,0.333384
2,-3,2,-0.175879,0.169388
2,-3,3,-0.172268,0.292013
2,-3,4,-0.170138,-0.0236537
2,-3,6,-0.122487,-0.23362
2,-3,7,-0.10653,-0.193768
2,-3,5,-0.141623,0.119573
2,-3,9,-0.0847999,-0.341157
2,-3,8,-0.094271,-0.0365077
2,-3,10,-0.0765896,-0.0807782
2,-2,1,-0.170048,-0.00027138
2,-2,3,-0.200685,-0.197167
2,-2,2,-0.175051,-0.077998
2,-2,5,-0.145051,0.277919
2,-2,6,-0.122693,-0.260323
2,-2,4,-0.173043,-0.0923944
2,-2,7,-0.107791,-0.308638
2,-2,9,-0.0852795,-0.439493
2,-2,10,-0.0768585,-0.820087
2,-2,8,-0.0947117,0.387017
2,-1,1,-0.0801936,0.061848
2,-1,2,-0.187574,-0.128897
2,-1,3,-0.219686,2.35229
2,-1,6,-0.123511,0.157298
2,-1,5,-0.14652,0.108448
2,-1,7,-0.108233,-0.395338
2,-1,4,-0.172785,-0.684962
2,-1,8,-0.095059,0.0432274
2,-1,9,-0.0855437,-1.41401
2,0,1,-0.0239588,-0.018313
2,-1,10,-0.0770816,-0.130354
2,0,2,-0.204001,0.315787
2,0,5,-0.146747,-1.2087
2,0,4,-0.174012,0.186481
2,0,3,-0.221274,-0.0589399
2,0,6,-0.123728,-0.0290275
2,0,7,-0.108391,0.20873
2,0,8,-0.0952393,-0.0432399
2,1,1,-0.0801936,0.061848
2,0,9,-0.0855843,-0.0686545
2,0,10,-0.077155,0.0747542
2,1,2,-0.187574,-0.128896
2,1,3,-0.219686,2.35229
2,1,5,-0.14652,0.108448
2,1,6,-0.123511,0.157298
2,1,4,-0.172785,-0.684963
2,1,7,-0.108233,-0.395338
2,1,8,-0.095059,0.0432274
2,2,2,-0.175051,-0.0779978
2,2,1,-0.170048,-0.000271322
2,1,10,-0.0770816,-0.130354
2,1,9,-0.0855437,-1.4152
2,2,3,-0.200685,-0.197167
2,2,4,-0.173043,-0.0923946
2,2,5,-0.145051,0.277919
2,2,6,-0.122693,-0.260326
2,2,8,-0.0947117,0.387017
2,2,7,-0.107791,-0.308638
2,2,9,-0.0852795,-0.439493
2,2,10,-0.0768585,-0.820087
2,3,2,-0.175879,0.169383
2,3,1,-0.211684,0.0632834
2,3,3,-0.172268,0.292013
2,3,4,-0.170138,-0.0236537
2,3,6,-0.122487,-0.23362
2,3,5,-0.141623,0.119573
2,3,8,-0.094271,-0.0365077
2,3,7,-0.10653,-0.193768
2,3,9,-0.0847999,-0.341165
2,3,10,-0.0765896,-0.0807788
2,4,1,-0.194157,0.485021
2,4,2,-0.173538,-0.650241
2,4,3,-0.155441,-1.0285
2,4,4,-0.153737,0.00733209
2,4,5,-0.140279,1.05474
2,4,6,-0.120621,0.562945
2,4,7,-0.10509,0.851693
2,4,8,-0.0939181,-0.0161281
2,4,9,-0.0838974,0.333384
2,4,10,-0.0763224,-0.0177032
2,5,1,-0.15878,1.05184
2,5,2,-0.160509,0.0107131
2,5,3,-0.145699,-0.0261813
2,5,4,-0.136449,0.186049
2,5,5,-0.133795,0.0817527
2,5,6,-0.118166,-0.134126
2,5,7,-0.104324,0.234747
2,5,8,-0.0925279,0.041646
2,5,9,-0.0832724,0.463885
2,5,10,-0.0758701,-0.167481
2,6,1,-0.135074,0.0402639
2,6,2,-0.136868,1.14016
2,6,3,-0.136029,0.00192585
2,6,5,-0.120862,0.0373657
2,6,4,-0.125665,0.0881497
2,6,6,-0.115748,0.0966764
2,6,7,-0.102266,-0.0765445
2,6,8,-0.0914287,-0.203466
2,6,9,-0.0826416,4.22959
2,6,10,-0.0749218,-0.0774132
2,7,1,-0.116271,-0.136926
2,7,2,-0.118022,0.0305609
2,7,3,-0.120615,0.0176594
2,7,4,-0.117574,-0.512232
2,7,5,-0.110674,-0.100992
2,7,6,-0.107901,-0.00336827
2,7,7,-0.100651,-0.0827061
2,7,9,-0.0814138,-0.0271212
2,7,10,-0.0743685,0.75852
2,7,8,-0.0902043,0.113801
2,8,1,-0.102718,-0.412394
2,8,3,-0.105222,-0.0231433
2,8,2,-0.10352,-0.102619
2,8,5,-0.103466,-0.106019
2,8,6,-0.0990294,0.251424
2,8,4,-0.107564,-0.255314
2,8,7,-0.0966793,-0.0660049
2,8,9,-0.0805284,-0.0272377
2,8,8,-0.0886281,0.081447
2,9,2,-0.092298,-0.123996
2,9,1,-0.0914016,0.0801565
2,8,10,-0.0734905,0.0629962
2,9,3,-0.0935874,-0.0676497
2,9,7,-0.0897018,0.363626
2,9,4,-0.0953226,-4.08926
2,9,6,-0.0925256,0.104315
2,9,5,-0.0965619,0.154035
2,9,8,-0.0867377,-0.00977962
2,9,9,-0.0791976,-0.0650864
2,9,10,-0.072601,0.291799
2,10,1,-0.0827396,0.0281293
2,10,2,-0.083142,-0.043534
2,10,3,-0.0840563,-0.0891014
2,10,4,-0.0855046,0.392774
2,10,5,-0.0873537,-0.0169215
2,10,7,-0.0838379,0.0152235
2,10,8,-0.0819539,0.150053
2,10,6,-0.087176,-0.108019
2,10,9,-0.0780216,0.0276121
2,10,10,-0.0716435,-0.118206
3,-10,1,-0.0815109,-0.0449959
3,-10,5,-0.0847689,-1.82752
3,-10,4,-0.0842243,0.0257209
3,-10,3,-0.0830663,0.0241507
3,-10,2,-0.0821667,-0.0212417
3,-10,8,-0.0755087,0.0836603
3,-10,6,-0.0806614,0.234027
3,-10,7,-0.0774031,0.00628122
3,-10,10,-0.0706816,-0.0202469
3,-10,9,-0.0749538,0.232939
3,-9,1,-0.0903004,0.0589181
3,-9,2,-0.0908056,0.150204
3,-9,3,-0.0919145,0.760516
3,-9,4,-0.0933217,-0.0513029
3,-9,6,-0.0844244,0.0580352
3,-9,5,-0.0891,-0.0190144
3,-9,7,-0.0816881,0.174231
3,-9,9,-0.0779826,0.064457
3,-9,8,-0.0810005,-0.0351686
3,-9,10,-0.0716031,-0.0129998
3,-8,1,-0.100421,-0.125026
3,-8,2,-0.101573,-0.037884
3,-8,3,-0.103137,1.75008
3,-8,5,-0.0929109,-0.0416505
3,-8,4,-0.0997277,0.141958
3,-8,6,-0.0889304,-0.217699
3,-8,7,-0.08751,-0.138669
3,-8,8,-0.0863361,-0.0358815
3,-8,9,-0.0789611,-0.123798
3,-8,10,-0.0724566,-0.068764
3,-7,1,-0.113937,-0.0532512
3,-7,2,-0.11486,-0.0802004
3,-7,3,-0.113159,-0.286226
3,-7,4,-0.103419,-0.0859346
3,-7,6,-0.0947836,-0.185461
3,-7,8,-0.0881121,-0.00450001
3,-7,7,-0.0952474,-19.9922
3,-7,5,-0.0974149,0.00791979
3,-7,9,-0.0801964,-0.0985447
3,-7,10,-0.0731388,-0.0902978
3,-6,1,-0.129827,-0.361579
3,-6,2,-0.130115,0.534503
3,-6,3,-0.11684,-0.435247
3,-6,5,-0.102954,0.0867717
3,-6,4,-0.107278,0.404993
3,-6,6,-0.10403,0.00285588
3,-6,7,-0.0996433,0.311712
3,-6,8,-0.0893944,-0.28016
3,-6,9,-0.0807751,0.375322
3,-6,10,-0.0740188,0.11093
3,-5,1,-0.151778,6.2767
3,-5,2,-0.134341,-0.0252833
3,-5,3,-0.118209,0.122458
3,-5,4,-0.111525,0.0412712
3,-5,5,-0.111912,-0.0382403
3,-5,6,-0.113255,-1.52522
3,-5,7,-0.100561,0.0658944
3,-5,8,-0.0905008,-0.130152
3,-5,9,-0.081773,0.0276975
3,-5,10,-0.0742798,0.0859548
3,-4,1,-0.155568,0.323236
3,-4,2,-0.127489,-0.131619
3,-4,4,-0.117457,0.764841
3,-4,3,-0.118146,-0.0296142
3,-4,6,-0.115316,-3.05515
3,-4,5,-0.126354,-0.317037
3,-4,7,-0.102488,1.00157
3,-4,8,-0.090865,-0.0724705
3,-4,9,-0.0825188,-0.0231822
3,-4,10,-0.0748687,0.0709482
3,-3,1,-0.114456,-0.403834
3,-3,2,-0.113111,-0.177101
3,-3,4,-0.132173,-0.182362
3,-3,3,-0.115895,-0.0541052
3,-3,5,-0.135094,-0.324615
3,-3,6,-0.11624,-0.0631369
3,-3,9,-0.0826717,-0.173759
3,-3,7,-0.103028,0.105233
3,-3,8,-0.0920054,-0.0726435
3,-3,10,-0.075439,0.0680883
3,-2,1,-0.0496162,0.02482
3,-2,2,-0.0897388,0.00244424
3,-2,4,-0.152563,-8.18798
3,-2,5,-0.134579,-0.0456958
3,-2,3,-0.116794,-0.626157
3,-2,6,-0.118368,-0.179046
3,-2,8,-0.0926412,-0.157727
3,-2,7,-0.103151,0.0314129
3,-2,9,-0.0829727,0.00603419
3,-1,1,-0.0147465,-0.00449091
3,-2,10,-0.0757742,0.0160747
3,-1,2,-0.0530617,-0.122103
3,-1,3,-0.132675,-0.164173
3,-1,4,-0.161012,-0.954687
3,-1,8,-0.0929371,4.19175
3,-1,7,-0.103594,-0.0273837
3,-1,6,-0.118828,0.0418391
3,-1,5,-0.134774,1.23842
3,-1,9,-0.0831867,0.155616
3,-1,10,-0.0759151,-0.0360648
3,0,1,-0.0162082,0.00608567
3,0,2,-0.0278105,-0.0074135
3,0,3,-0.14614,0.191381
3,0,4,-0.16103,0.304368
3,0,5,-0.135195,0.303395
3,0,6,-0.11903,0.124018
3,0,7,-0.103733,-0.344333
3,0,8,-0.0929692,0.0334172
3,0,9,-0.0833088,-0.0195291
3,1,1,-0.0147465,-0.00449091
3,0,10,-0.0759634,0.150204
3,1,2,-0.0530617,-0.122103
3,1,3,-0.132675,-0.164173
3,1,5,-0.134774,1.24118
3,1,4,-0.161012,-0.952096
3,1,7,-0.103594,-0.0273837
3,1,6,-0.118828,0.0418391
3,1,8,-0.0929371,4.19175
3,1,9,-0.0831867,0.155616
3,2,1,-0.0496162,0.02482
3,1,10,-0.0759151,-0.0360648
3,2,3,-0.116794,-0.626157
3,2,2,-0.0897388,0.00244424
3,2,4,-0.152563,-8.18798
3,2,5,-0.134579,-0.0456958
3,2,6,-0.118368,-0.179046
3,2,8,-0.0926412,-0.157727
3,2,7,-0.103151,0.0314135
3,2,9,-0.0829727,0.00603427
3,2,10,-0.0757742,0.0160747
3,3,1,-0.114456,-0.403832
3,3,2,-0.113111,-0.177101
3,3,5,-0.135094,-0.324616
3,3,4,-0.132173,-0.182362
3,3,3,-0.115895,-0.054105
3,3,6,-0.11624,-0.0631367
3,3,7,-0.103028,0.105235
3,3,8,-0.0920054,-0.0726436
3,4,1,-0.155568,0.323236
3,3,9,-0.0826717,-0.173758
3,3,10,-0.075439,0.0680883
3,4,2,-0.127489,-0.131619
3,4,3,-0.118146,-0.0296142
3,4,6,-0.115316,-3.05515
3,4,4,-0.117457,0.764842
3,4,5,-0.126354,-0.317024
3,4,7,-0.102488,1.00157
3,4,9,-0.0825188,-0.0231823
3,4,8,-0.090865,-0.0724705
3,5,1,-0.151778,6.2767
3,5,2,-0.134341,-0.0252809
3,4,10,-0.0748687,0.0709482
3,5,5,-0.111912,-0.0382403
3,5,3,-0.118209,0.122458
3,5,4,-0.111525,0.0412712
3,5,6,-0.113255,-1.49449
3,5,7,-0.100561,0.0658943
3,5,8,-0.0905008,-0.130152
3,5,10,-0.0742798,0.0859541
3,5,9,-0.081773,0.0276975
3,6,1,-0.129827,-0.361579
3,6,3,-0.11684,-0.435244
3,6,2,-0.130115,0.534502
3,6,4,-0.107278,0.404993
3,6,5,-0.102954,0.0867716
3,6,6,-0.10403,0.00285588
3,6,7,-0.0996433,0.311712
3,6,8,-0.0893944,-0.28012
3,6,9,-0.0807751,0.375297
3,7,1,-0.113937,-0.0532512
3,6,10,-0.0740188,0.11093
3,7,2,-0.11486,-0.0802004
3,7,3,-0.113159,-0.286226
3,7,4,-0.103419,-0.0859346
3,7,7,-0.0952474,-19.9923
3,7,5,-0.0974149,0.00791979
3,7,6,-0.0947836,-0.185461
3,7,8,-0.0881121,-0.00450031
3,7,9,-0.0801964,-0.0985447
3,7,10,-0.0731388,-0.0903151
3,8,1,-0.100421,-0.125026
3,8,3,-0.103137,1.75174
3,8,4,-0.0997277,0.141948
3,8,2,-0.101573,-0.0378839
3,8,5,-0.0929109,-0.0416505
3,8,6,-0.0889304,-0.217699
3,8,7,-0.08751,-0.138675
3,8,8,-0.0863361,-0.0358813
3,8,10,-0.0724566,-0.0687638
3,9,1,-0.0903004,0.0589181
3,8,9,-0.0789611,-0.123798
3,9,2,-0.0908056,0.150204
3,9,3,-0.0919145,0.760516
3,9,5,-0.0891,-0.0190113
3,9,6,-0.0844244,0.0580352
3,9,4,-0.0933217,-0.051301
3,9,7,-0.0816881,0.174231
3,9,8,-0.0810005,-0.0351686
3,9,9,-0.0779826,0.064457
3,9,10,-0.0716031,-0.0129998
3,10,1,-0.0815109,-0.0449959
3,10,2,-0.0821667,-0.0212417
3,10,3,-0.0830663,0.0241507
3,10,4,-0.0842243,0.0257209
3,10,5,-0.0847689,-1.82752
3,10,8,-0.0755087,0.0836603
3,10,6,-0.0806614,0.233941
3,10,7,-0.0774031,0.00628159
4,-10,1,-0.08042,-0.413184
3,10,10,-0.0706816,-0.0202469
3,10,9,-0.0749538,0.232939
4,-10,3,-0.0814946,0.0689982
4,-10,2,-0.0807445,0.525882
